entity_name,entity_id,relation,relation_id
penjualan iphone series,18493,KONSEP,3
kekecewaan terhadap apple,18494,KONSEP,3
apple menciptakan lapangan,18495,KONSEP,3
proposal terkait besaran tingkat komponen dalam negeri (tkdn),18496,KONSEP,3
penawaran ulang,18497,KONSEP,3
tingkat komponen negeri,18498,KONSEP,3
diskusi dengan tim apple,18499,EVENT,10
diskusi yang bagus,18500,KONSEP,3
seri terbaru iphone 16,18501,PRODUK,6
fasilitas produksi,18502,KONSEP,3
penjualan smartphone iphone,18503,PRODUK,6
penjualan iphone 16 series,18504,PRODUK,6
proposal resmi investasi,18505,KONSEP,3
diskusi investasi apple,18506,KONSEP,3
diskusi dengan apple,18507,KONSEP,3
apple menciptakan lapangan kerja,18508,KONSEP,3
policy apple,18509,ORANG,1
kekecewaan,18510,KONSEP,3
syarat tingkat komponen,18511,KONSEP,3
tim teknis,18512,KONSEP,3
pilihan investasi terbaik,18513,KONSEP,3
alternatif investasi baik,18514,KONSEP,3
kemudahan transaksi,18515,KONSEP,3
dukungan kepastian hukum,18516,KONSEP,3
penjualan apple,18517,KONSEP,3
nilai minimum tkdn ponsel,18518,KONSEP,3
pengembangan talenta digital,18519,KONSEP,3
keamanan siber,18520,KONSEP,3
proyek perumahan nasional,18521,KONSEP,3
pertemuan manajemen apple,18522,PERUSAHAAN,0
sertifikat 40 persen tkdn,18523,INDIKATOR_EKONOMI,2
izin penjualan produk,18524,PRODUK,6
al-ikhlas residence,18525,PRODUK,6
tipe 36/72,18526,KONSEP,3
159 unit rumah,18527,PRODUK,6
grand multazam milenial,18528,PRODUK,6
"angka terbaru 10,9 persen sumber energi konvensional",18529,INDIKATOR_EKONOMI,2
tenaga surya,18530,PRODUK,6
tawaran maksimum tender,18531,KONSEP,3
energi terbarukan adalah kepentingan publik yang utama,18532,KONSEP,3
lembaga ember,18533,ORGANISASI,8
target netral iklim pada 2045,18534,KONSEP,3
larangan penjualan iphone,18535,PRODUK,6
pembangunan pabrik apple,18536,PRODUK,6
syarat tkdn,18537,KONSEP,3
skema kandungan lokal,18538,KONSEP,3
total penjualan produk,18539,INDIKATOR_EKONOMI,2
pabrik di indonesia,18540,PERUSAHAAN,0
perhitungan nilai investasi,18541,INDIKATOR_EKONOMI,2
global value chain,18542,KONSEP,3
komitmen utang,18543,KONSEP,3
marisa,18544,KOTA,5
beragam pilihan rumah,18545,PRODUK,6
berkah annur marisa,18546,PERUSAHAAN,0
sarana edukasi,18547,KONSEP,3
aksesibilitas investor ritel,18548,KONSEP,3
partisipasi pasar,18549,KONSEP,3
bursa derivatif,18550,PERUSAHAAN,0
modal lebih kecil,18551,KONSEP,3
risiko fluktuasi harga,18552,KONSEP,3
peluang diversifikasi instrumen,18553,KONSEP,3
lokasi yang menjanjikan,18554,KONSEP,3
110 unit rumah,18555,PRODUK,6
149 unit rumah,18556,PRODUK,6
negosiasi proposal investasi,18557,KONSEP,3
wacana investasi apple,18558,KONSEP,3
pertemuan petinggi apple,18559,KONSEP,3
kepastian investasi apple,18560,KONSEP,3
surat tidak resmi,18561,KONSEP,3
catatan,18562,KONSEP,3
1.700 perusahaan kecil,18563,PERUSAHAAN,0
90.000 karyawan,18564,ORANG,1
produk bebas asap,18565,PRODUK,6
program sampoerna retail,18566,KONSEP,3
rencana negosiasi,18567,KONSEP,3
high-level official,18568,ORANG,1
komitmen utang investasi,18569,KONSEP,3
informasi,18570,KONSEP,3
investasi terbaru,18571,KONSEP,3
surat informal,18572,KONSEP,3
tkdn minimal 40 persen,18573,KONSEP,3
proposalt resmi dari apple,18574,KONSEP,3
laporan kepada presiden,18575,ORANG,1
menjajaki peluang investasi di bidang pengelolaan aset,18576,SEKTOR,13
mayoritas investasi bidang,18577,SEKTOR,13
perusahaan pengelola aset asal amerika serikat (as) blackrock,18578,PERUSAHAAN,0
"lahan di subang, jawa barat",18579,KOTA,5
empat perusahaan,18580,PERUSAHAAN,0
perikanan,18581,WILAYAH,11
joint venture perusahaan,18582,PERUSAHAAN,0
realisasi investasi kawasan,18583,PRODUK,6
ponsel keluaran terbaru,18584,PRODUK,6
produksi komponen handphone,18585,PRODUK,6
wacana proposal dari apple,18586,KONSEP,3
komitmen realisasi utang,18587,INDIKATOR_EKONOMI,2
rencana,18588,KONSEP,3
airpods max,18589,PRODUK,6
jawaban secara formal,18590,KONSEP,3
respons secara informal,18591,KONSEP,3
proposal investasi terbaru,18592,PRODUK,6
kesiapan industri,18593,KONSEP,3
membangun pabrik airtag,18594,PRODUK,6
periode pelaporan 1-10,18595,EVENT,10
laporan kegiatan penanaman modal (lkpm) kuartal iv 2024,18596,PRODUK,6
investasi di rainbow robotics,18597,PERUSAHAAN,0
pemegang saham terbesar,18598,PERUSAHAAN,0
korean advanced institute,18599,ORGANISASI,8
rainbow robotics sebagai,18600,PERUSAHAAN,0
rencana membangun future,18601,KONSEP,3
pengembangan robot masa depan,18602,KONSEP,3
robot kolaboratif,18603,KONSEP,3
pangsa pasar luar negeri,18604,KONSEP,3
pengembangan kantor robot,18605,KONSEP,3
tantangan ekonomi,18606,KONSEP,3
capital outflow,18607,KONSEP,3
suplai pangan,18608,KONSEP,3
target jumlah penerbitan,18609,KONSEP,3
jumlah penerbitan efek,18610,INDIKATOR_EKONOMI,2
"""ipo""",18611,KONSEP,3
kepercayaan investor,18612,KONSEP,3
perusahaan pipeline ipo,18613,KONSEP,3
lighthouse ipo,18614,KONSEP,3
kenaikan kejahatan investasi,18615,KONSEP,3
45 perkara,18616,KONSEP,3
perlindungan terhadap aktivitas,18617,KONSEP,3
kesadaran masyarakat,18618,INDIKATOR_EKONOMI,2
perlindungan terhadap keuangan,18619,KONSEP,3
9.620 entitas,18620,KONSEP,3
7.332 entitas,18621,KONSEP,3
9.610 entitas pinjol ilegal,18622,KONSEP,3
310 entitas investasi ilegal,18623,KONSEP,3
perlindungan terhadap kekayaan negara,18624,KONSEP,3
gedung soho capital,18625,KOTA,5
unit ruko,18626,KONSEP,3
13 tersangka,18627,KONSEP,3
lampu hijau,18628,KONSEP,3
perubahan mekanisme autentikasi,18629,KONSEP,3
"kemudahan, keamanan, serta akurasi data penerima manfaat pensiun",18630,KONSEP,3
verifikasi dengan gerakan-gerakan tubuh,18631,KONSEP,3
verifikasi biometrik,18632,KONSEP,3
harga per gram,18633,INDIKATOR_EKONOMI,2
proposal resmi,18634,PRODUK,6
pabrik airpods max,18635,PRODUK,6
30/12/2024,18636,KONSEP,3
musyawarah perencanaan pembangunan,18637,EVENT,10
surat laporan ke prabowo,18638,KONSEP,3
otomotif,18639,SEKTOR,13
sumber daya pertanian,18640,SEKTOR,13
kehutan,18641,SEKTOR,13
barang jadi,18642,SEKTOR,13
sumber daya makanan,18643,SEKTOR,13
masyarakat yang terdampak pembangunan,18644,ORANG,1
pengembangan rempang eco-city,18645,PRODUK,6
kawasan terpadu tanjung,18646,WILAYAH,11
dukungan terhadap rencana,18647,KONSEP,3
seluma,18648,KOTA,5
seluma selatan,18649,KOTA,5
suami im,18650,ORANG,1
keberadaan kompleks perumahan,18651,KONSEP,3
modis investasi skincare,18652,KONSEP,3
keterlibatan kasus investasi,18653,KONSEP,3
permintaan maaf,18654,KONSEP,3
konsekuensi,18655,KONSEP,3
permohonan penangguhan penahanan,18656,KONSEP,3
mapolda jambi,18657,KOTA,5
keuntungan investasi bidang,18658,SEKTOR,13
informasi terkait rumah,18659,PRODUK,6
sagulung,18660,KOTA,5
daya tarik besar,18661,KONSEP,3
nilai emas,18662,INSTRUMEN_FINANSIAL,12
kondisi pasar,18663,KONSEP,3
stabil nilainya,18664,INSTRUMEN_FINANSIAL,12
masyarakat solo,18665,KOTA,5
program buyback,18666,KONSEP,3
acara dan pameran edukatif,18667,EVENT,10
pengembangan berbagai area,18668,KONSEP,3
hotel bintang lima,18669,PRODUK,6
destinasi investasi unggulan,18670,KONSEP,3
75 persen target investasi,18671,INDIKATOR_EKONOMI,2
pencapaian ini,18672,KONSEP,3
mindfulness,18673,KONSEP,3
tambang,18674,KONSEP,3
hasil penyelidikan,18675,KONSEP,3
revitalisasi mesin,18676,KONSEP,3
keterangannya,18677,KONSEP,3
efisiensi produksi,18678,KONSEP,3
anggaran subsidi bunga/marjin,18679,INSTRUMEN_FINANSIAL,12
penandatanganan perjanjian kerja sama,18680,KONSEP,3
badan investasi perumahan,18681,BADAN_REGULATOR,4
39 bank penyalur,18682,PERUSAHAAN,0
pernyataan soal korupsi,18683,KONSEP,3
peringkat icor indonesia,18684,INDIKATOR_EKONOMI,2
revisi pp 5/2021,18685,KONSEP,3
nilai incremental capital output ratio (icor) indonesia,18686,INDIKATOR_EKONOMI,2
pintu web3 wallet,18687,PRODUK,6
catatan positif,18688,KONSEP,3
lisensi penuh sebagai,18689,KONSEP,3
kepastian hukum hak,18690,KONSEP,3
stabilitas nilai tukar rupiah,18691,KONSEP,3
mata uang di dunia,18692,KONSEP,3
pergerakan nilai tukar rupiah,18693,KONSEP,3
produk tembakau inovatif,18694,PRODUK,6
inovasi disruptif,18695,KONSEP,3
ketersediaan produk tembakau,18696,PRODUK,6
empat pilar kebijakan,18697,KONSEP,3
aksesibilitas,18698,KONSEP,3
pemilik rumah,18699,ORANG,1
maulafa residence,18700,PERUSAHAAN,0
status ilegal,18701,KONSEP,3
pabrik pembuatan komponen,18702,PRODUK,6
pre-order,18703,KONSEP,3
pihak apple,18704,PERUSAHAAN,0
bandara internasional soekarno-hatta,18705,KOTA,5
jadwal eksekusi proyek,18706,KONSEP,3
90 kamar,18707,INDIKATOR_EKONOMI,2
early check-in late,18708,KONSEP,3
pengalaman tamu,18709,KONSEP,3
sarapan gratis dua,18710,KONSEP,3
upgrade kamar gratis,18711,KONSEP,3
antar-jemput gratis dari dan ke bandara soekarno-hatta,18712,KONSEP,3
vip treatment,18713,KONSEP,3
diskon persen bersantap,18714,KONSEP,3
bunga tetap,18715,INSTRUMEN_FINANSIAL,12
tenor panjang,18716,KONSEP,3
biaya tambahan jika,18717,INSTRUMEN_FINANSIAL,12
risiko tersembunyi,18718,KONSEP,3
kewajiban keuangan,18719,KONSEP,3
bunga mengambang (floating rate),18720,INSTRUMEN_FINANSIAL,12
diskon akhir tahun,18721,KONSEP,3
hadiah e-money pembelian,18722,KONSEP,3
pilihan memenuhi kebutuhan,18723,KONSEP,3
solusi untuk problem sanitasi,18724,KONSEP,3
pulau batam,18725,KOTA,5
keterampilan dalam membuat aplikasi,18726,KONSEP,3
persen produksi airtag,18727,KONSEP,3
pemerintah sudah menerima,18728,KONSEP,3
komponen mesh airpods max,18729,PRODUK,6
perdagangan elektronik,18730,KONSEP,3
"penerbitan 9,5 juta",18731,INSTRUMEN_FINANSIAL,12
berbagai pihak memberi,18732,KONSEP,3
revisi peraturan pemerintah,18733,KONSEP,3
pemangku kepentingan lainnya,18734,ORANG,1
tokoh masyarakat,18735,ORANG,1
berkomunikasi aparat penegak,18736,KONSEP,3
kedua belah pihak,18737,ORANG,1
meg,18738,PERUSAHAAN,0
perlindungan terhadap masyarakat,18739,KONSEP,3
investasi kawasan pulau,18740,KONSEP,3
pentingnya mencari solusi,18741,KONSEP,3
suku laut,18742,ORGANISASI,8
hak guna usaha (hgu),18743,KONSEP,3
proyek 'rempang eco city',18744,KONSEP,3
suku melayu,18745,ORGANISASI,8
suku lainnya,18746,ORGANISASI,8
keadilan sosial,18747,KONSEP,3
pemberdayaan masyarakat lokal,18748,KONSEP,3
kesejahteraan,18749,KONSEP,3
peta jalan dekarbonisasi,18750,KONSEP,3
net zero emissions,18751,KONSEP,3
besaran kebutuhan investasi,18752,KONSEP,3
pemerintah menyediakan berbagai,18753,KONSEP,3
insentif mempercepat hilirisasi,18754,KONSEP,3
pembangunan sektor gas bumi,18755,SEKTOR,13
roadmap hilirisasi yang berfokus pada sektor-sektor prioritas,18756,KONSEP,3
"fasilitas, termasuk insentif",18757,KONSEP,3
fasilitas insentif khusus,18758,KONSEP,3
infrastruktur industri,18759,KONSEP,3
infrastruktur gas bumi,18760,KONSEP,3
bahan baku utama,18761,KONSEP,3
penyesuaian regulasi terkait tkdn,18762,KONSEP,3
sertifikat laik operasi (slo),18763,KONSEP,3
tanggal operasi komersial (cod),18764,KONSEP,3
andalan utama bauran,18765,KONSEP,3
porsi energi nasional,18766,INDIKATOR_EKONOMI,2
pemain ebt global,18767,ORGANISASI,8
izin tinggal bagi,18768,KONSEP,3
471 golden visa,18769,PRODUK,6
visibilitas global bmw,18770,KONSEP,3
investasi performance motors,18771,KONSEP,3
pengalaman premium,18772,KONSEP,3
dealer bmw,18773,PERUSAHAAN,0
showroom terbaru,18774,KONSEP,3
dua jenis produk,18775,PRODUK,6
lapisan plastik certicard,18776,PRODUK,6
produk emas batangan antam,18777,PRODUK,6
kemasan emas,18778,PRODUK,6
pertanyaan tentang buka,18779,KONSEP,3
iptimal,18780,KONSEP,3
laporan ease doing,18781,PRODUK,6
persoalan struktural,18782,KONSEP,3
kebocoran produktivitas,18783,KONSEP,3
sistem perizinan online,18784,KONSEP,3
investasi lahan-lahan milik,18785,KONSEP,3
ketidakjelasan mengenai kepemilikan lahan,18786,KONSEP,3
hak tradisional,18787,KONSEP,3
kesejahteraan umum,18788,KONSEP,3
perkebunan skala besar,18789,SEKTOR,13
daya tarik investasi,18790,KONSEP,3
prospek pasar modal indonesia,18791,KONSEP,3
fundamental ekonomi yang kokoh,18792,KONSEP,3
prospek positif bagi,18793,KONSEP,3
menarik aliran modal,18794,KONSEP,3
tujuan investasi jangka,18795,KONSEP,3
investasi swasta non-apbn,18796,INDIKATOR_EKONOMI,2
15 memorandum of understanding (mou),18797,KONSEP,3
"think business, think hong kong",18798,EVENT,10
pebisnis dari indonesia,18799,ORANG,1
pusat bisnis investasi,18800,KONSEP,3
pintu gerbang utama,18801,KONSEP,3
sumber fdi terbesar ke-3,18802,KONSEP,3
investor terbesar ke-5,18803,KONSEP,3
pasar renminbi (rmb) terbesar,18804,KONSEP,3
peluang besar bagi,18805,KONSEP,3
mitra dagang hong,18806,KONSEP,3
wealth with tess,18807,PERUSAHAAN,0
"investasi saham, properti,",18808,KONSEP,3
investasinya sendiri,18809,KONSEP,3
diversifikasi luas biaya,18810,KONSEP,3
meningkatkan pengalaman transaksi,18811,KONSEP,3
atm emas milik,18812,KONSEP,3
ekosistem cmk grup,18813,ORGANISASI,8
cara investor untuk berinvestasi,18814,KONSEP,3
pedagang emas fisik digital,18815,SEKTOR,13
pengguna lakuemas melakukan tarik fisik emas digital,18816,KONSEP,3
investor kecil,18817,ORANG,1
pengetahuan yang memadai,18818,KONSEP,3
produk-produk yang ditawarkan di pasar modal indonesia,18819,PRODUK,6
literasi masyarakat atas,18820,KONSEP,3
praktik saham sebagai judi,18821,KONSEP,3
sarana penghimpunan dana,18822,KONSEP,3
menciptakan pusat komersial modern yang berkelanjutan,18823,KONSEP,3
zona komersial residensial,18824,KONSEP,3
posisi kitb sebagai,18825,KONSEP,3
peluang baru bagi,18826,KONSEP,3
seluruh indonesia,18827,NEGARA,9
kawasan hunian yang terintegrasi,18828,KONSEP,3
lahan industri,18829,KONSEP,3
konektivitas aman nyaman,18830,KONSEP,3
magnet investasi,18831,KONSEP,3
kepercayaan global terhadap kitb sebagai destinasi investasi,18832,KONSEP,3
membuka lapangan kerja,18833,KONSEP,3
"6,1 persen",18834,INSTRUMEN_FINANSIAL,12
"6,6 persen",18835,INDIKATOR_EKONOMI,2
"5,7 persen",18836,INDIKATOR_EKONOMI,2
edukasi masyarakat,18837,KONSEP,3
partisipasi masyarakat,18838,KONSEP,3
potensi apresiasi nilai,18839,KONSEP,3
akses masyarakat terhadap,18840,KONSEP,3
layanan berbasis prinsip,18841,KONSEP,3
kesadaran masyarakat terkait,18842,KONSEP,3
aspek digital sebagai instrumen investasi masa depan,18843,KONSEP,3
proposal skema investasi,18844,KONSEP,3
pengurangan tingkat pengangguran,18845,INDIKATOR_EKONOMI,2
manufaktur berbasis global,18846,SEKTOR,13
sistem agri-pangan,18847,SEKTOR,13
penerjemah bahasa inggris,18848,KONSEP,3
fitur tabungan emas,18849,KONSEP,3
peran penting,18850,KONSEP,3
inklusi keuangan di indonesia,18851,KONSEP,3
fitur pengambilan emas,18852,KONSEP,3
teknologi kecerdasan buatan (ai),18853,KONSEP,3
solusi cerdas bagi,18854,KONSEP,3
hadiah langsung lebih,18855,KONSEP,3
pilihan menarik era,18856,KONSEP,3
nilai properti,18857,INDIKATOR_EKONOMI,2
sektor informasi dan komunikasi,18858,SEKTOR,13
pelaku bisnis domestik,18859,ORGANISASI,8
penawaran emas harga,18860,PRODUK,6
modus yang perlu diwaspadai,18861,KONSEP,3
transaksi yang tidak wajar,18862,KONSEP,3
produk apple,18863,PRODUK,6
komponen smartphone,18864,PRODUK,6
badan penanaman modal (bkpm),18865,BADAN_REGULATOR,4
komponen ponsel pintar,18866,PRODUK,6
jumlah investasi di tanah air,18867,INDIKATOR_EKONOMI,2
impor sapi,18868,PRODUK,6
800.000 ekor lima,18869,KONSEP,3
"1,2 juta selama lima tahun",18870,KONSEP,3
dukungan infrastruktur,18871,KONSEP,3
kementerian lembaga,18872,PEMERINTAHAN,7
lokasi proyek strategis,18873,KONSEP,3
jumlah pilihan,18874,KONSEP,3
layanan administrasi dana,18875,KONSEP,3
perserikatan bangsa-bangsa,18876,ORGANISASI,8
layanan inti kustodian,18877,KONSEP,3
pilihan investasi untuk masa depan yang berkelanjutan,18878,KONSEP,3
industri mobil bekas,18879,SEKTOR,13
model bisnis berbasis,18880,KONSEP,3
skala bisnis,18881,KONSEP,3
margin laba kotor,18882,INDIKATOR_EKONOMI,2
aliran pendapatan berulang,18883,KONSEP,3
pasar otomotif,18884,SEKTOR,13
inklusif keuangan,18885,KONSEP,3
teknologi seperti machine,18886,KONSEP,3
kehadiran di tujuh pasar baru,18887,KONSEP,3
hak atas dividen,18888,INSTRUMEN_FINANSIAL,12
kinerja perusahaan,18889,KONSEP,3
izin resmi,18890,KONSEP,3
koperasi investasi,18891,PRODUK,6
produk berjangka,18892,PRODUK,6
"status ""safe haven""",18893,KONSEP,3
nilai mata uang,18894,KONSEP,3
akses penerbangan internasional,18895,KONSEP,3
daya saing ekonomi indonesia,18896,KONSEP,3
kebijakan katalisator ekonomi,18897,KONSEP,3
r&d center,18898,KONSEP,3
lebih 100 startup,18899,PERUSAHAAN,0
universitas ada vietnam,18900,ORGANISASI,8
strategi peningkatan pengembangan ai untuk transformasi digital,18901,KONSEP,3
petani dan nelayan,18902,ORANG,1
penghapusan utang,18903,KONSEP,3
pinjaman kembali,18904,KONSEP,3
produsen pangan,18905,ORANG,1
industri strategis,18906,KONSEP,3
pertumbuhan ekonomi sebesar,18907,INDIKATOR_EKONOMI,2
kek dengan target pertumbuhan,18908,KONSEP,3
151.260 tenaga kerja,18909,INDIKATOR_EKONOMI,2
tensi politik,18910,KONSEP,3
keunggulan,18911,KONSEP,3
stabil secara ekonomi,18912,KONSEP,3
upah tenaga kerja,18913,INDIKATOR_EKONOMI,2
bashar al-assad,18914,ORANG,1
24 kek,18915,KONSEP,3
yoon suk-yeol,18916,ORANG,1
dugaan arisan investasi,18917,KONSEP,3
50 orang,18918,ORANG,1
kepolisian resor nganjuk,18919,ORGANISASI,8
laporan para korban,18920,KONSEP,3
modus investasi ditawarkan,18921,KONSEP,3
persoalan birokrasi,18922,KONSEP,3
jalur perdagangan,18923,KONSEP,3
perjanjian perdagangan antara vietnam dengan uni eropa,18924,KONSEP,3
perjanjian perdagangan indonesia-uni eropa,18925,KONSEP,3
komoditas akan menjadi,18926,KONSEP,3
tantangan investasi,18927,KONSEP,3
"bangkok, thailand",18928,KOTA,5
cara investasi,18929,KONSEP,3
mallam llm,18930,PRODUK,6
"chip ""custom"" ml dari aws",18931,PRODUK,6
jakarta (indonesia),18932,KOTA,5
uni eropa (ue),18933,ORGANISASI,8
food and agriculture,18934,ORGANISASI,8
68 perwakilan negara sahabat,18935,NEGARA,9
"""forum bisnis kelautan",18936,EVENT,10
pelaku usaha negara-negara,18937,ORGANISASI,8
us fda,18938,ORGANISASI,8
pelaku usaha dari negara-negara sahabat untuk menanamkan investasi,18939,ORGANISASI,8
sistem jaminan mutu,18940,KONSEP,3
kerugian masyarakat kecil,18941,KONSEP,3
konsep investaxi,18942,KONSEP,3
kebutuhan dasar,18943,KONSEP,3
minimal uang perlu,18944,INDIKATOR_EKONOMI,2
kekayaan jangka panjang,18945,KONSEP,3
kemampuan alami,18946,KONSEP,3
cop16,18947,EVENT,10
beberapa negara atau wilayah,18948,WILAYAH,11
kupon obligasi korporasi,18949,INSTRUMEN_FINANSIAL,12
kisi fixed income fund plus,18950,PRODUK,6
data-data pasar tenaga kerja,18951,INDIKATOR_EKONOMI,2
suku bunga bank sentral as,18952,INSTRUMEN_FINANSIAL,12
kebijakan ekonomi baru,18953,KONSEP,3
kesehatan kulit,18954,KONSEP,3
proses penuaan dini,18955,KONSEP,3
data tunggal pengentasan,18956,INDIKATOR_EKONOMI,2
data yang dikelola oleh badan pusat statistik (bps),18957,BADAN_REGULATOR,4
dugaan bahwa minyakita,18958,KONSEP,3
delegasi bisnis jepang,18959,ORGANISASI,8
luar negeri (menlu),18960,ORANG,1
sigit santosa,18961,ORANG,1
kabinet teddy indra,18962,ORANG,1
muhammad qodari,18963,ORANG,1
risiko yang lebih tinggi,18964,KONSEP,3
peningkatan aset dana berkelanjutan yang dikelola (aum),18965,KONSEP,3
investasi keberlanjutan pada sektor-sektor prioritas inklusi keuangan,18966,SEKTOR,13
pertumbuhan signifikan aset,18967,KONSEP,3
pertumbuhan ini,18968,KONSEP,3
kebijakan investasi berkelanjutan,18969,KONSEP,3
investasi keberlanjutan pada sektor-sektor prioritas layanan kesehatan,18970,SEKTOR,13
solusi alam keanekaragaman,18971,KONSEP,3
pertumbuhan aset berkelanjutan,18972,KONSEP,3
pergerakan dan prospeknya,18973,KONSEP,3
rekor tertinggi,18974,KONSEP,3
"32,0 persen",18975,INDIKATOR_EKONOMI,2
kinerja cemerlang,18976,KONSEP,3
kenaikan harga,18977,INDIKATOR_EKONOMI,2
pendorong pertumbuhan ekonomi,18978,KONSEP,3
tempat para judi,18979,KONSEP,3
sumber kebocoran anggaran,18980,KONSEP,3
pernyataan presiden,18981,ORANG,1
berhati-hati,18982,KONSEP,3
pernyataan tertulis,18983,KONSEP,3
pembahasan investasi,18984,KONSEP,3
aksesori dan komponen,18985,PRODUK,6
fasilitas produksi ev,18986,KONSEP,3
kesepakatan yang diinginkan,18987,KONSEP,3
komponen untuk handphone,18988,KONSEP,3
masa depan finansial,18989,KONSEP,3
pendidikan anak,18990,KONSEP,3
dana dari berbagai investor,18991,INSTRUMEN_FINANSIAL,12
keuntungan dari penjualan saham,18992,INSTRUMEN_FINANSIAL,12
jaminan keuangan saat,18993,KONSEP,3
rakernas perhimpunan advokat,18994,EVENT,10
delapan asta cita,18995,KONSEP,3
komponen investasi,18996,KONSEP,3
investasi fasilitas produksi apple,18997,KONSEP,3
riyadh,18998,KOTA,5
laporan terbaru,18999,KONSEP,3
krisis iklim,19000,KONSEP,3
economics of drought,19001,EVENT,10
pengelolaan lahan dan air,19002,KONSEP,3
kurangnya hujan,19003,KONSEP,3
"2,3 juta unit",19004,PRODUK,6
pengembangan produk-produk terkait apple,19005,PRODUK,6
nilai investasinya,19006,INDIKATOR_EKONOMI,2
pengembangan penguatan sektor,19007,KONSEP,3
peran sentral,19008,KONSEP,3
peran profesi penunjang,19009,KONSEP,3
pengawasan konsultan hukum,19010,KONSEP,3
entitas bebas mandiri,19011,KONSEP,3
pembinaan profesi konsultan hukum,19012,KONSEP,3
profesi konsultan hukum,19013,KONSEP,3
bidang pasar modal,19014,KONSEP,3
pengawasan atas profesi,19015,KONSEP,3
larangan penjualan iphone 16,19016,KONSEP,3
pertumbuhan produk-produk,19017,KONSEP,3
rantai pasok global,19018,KONSEP,3
aturan tkdn,19019,KONSEP,3
tenggat satu pekan,19020,KONSEP,3
kerja sama ekonomi dan investasi antar kedua negara,19021,KONSEP,3
ekonomi kuat kawasan,19022,INDIKATOR_EKONOMI,2
koordinasi kami,19023,ORGANISASI,8
